ID;Unidade Curricular;Semana do 1º Semestre;Semana do 2º Semestre;Curso;Semana do Ano;Turno;Turma;Inscritos no turno;Dia da semana;Hora início da aula;Hora fim da aula;Data da aula;Características da sala pedida para a aula;Sala atribuída à aula
11972;Empreendedorismo;7;-;LG;43;EmpTP09;GiC3;34;Seg;09:30:00;11:00:00;17/10/2022;Sala/anfiteatro aulas;2E03
11973;Empreendedorismo;6;-;LG;42;EmpTP09;GiC3;34;Seg;09:30:00;11:00:00;10/10/2022;Sala/anfiteatro aulas;2E03
11974;Empreendedorismo;5;-;LG;41;EmpTP09;GiC3;34;Seg;09:30:00;11:00:00;03/10/2022;Sala/anfiteatro aulas;2E03
11975;Empreendedorismo;4;-;LG;40;EmpTP09;GiC3;34;Seg;09:30:00;11:00:00;26/09/2022;Sala/anfiteatro aulas;2E03
11976;Empreendedorismo;3;-;LG;39;EmpTP09;GiC3;34;Seg;09:30:00;11:00:00;19/09/2022;Sala/anfiteatro aulas;2E05
11977;Empreendedorismo;2;-;LG;38;EmpTP09;GiC3;34;Seg;09:30:00;11:00:00;12/09/2022;Sala/anfiteatro aulas;D1.05
11978;Sociologia Urbana;14;-;CIESPP;50;L5131TP01;CI-ESPP-1;54;Ter;11:00:00;12:30:00;06/12/2022;Sala de Aulas normal;Auditório 0NE01
11979;Sociologia Urbana;13;-;CIESPP;49;L5131TP01;CI-ESPP-1;54;Ter;11:00:00;12:30:00;29/11/2022;Sala de Aulas normal;Auditório 0NE01
11980;Sociologia Urbana;12;-;CIESPP;48;L5131TP01;CI-ESPP-1;54;Ter;11:00:00;12:30:00;22/11/2022;Sala de Aulas normal;Auditório 0NE01
11981;Sociologia Urbana;11;-;CIESPP;47;L5131TP01;CI-ESPP-1;54;Ter;11:00:00;12:30:00;15/11/2022;Sala de Aulas normal;Auditório 0NE01
11982;Sociologia Urbana;10;-;CIESPP;46;L5131TP01;CI-ESPP-1;54;Ter;11:00:00;12:30:00;08/11/2022;Sala de Aulas normal;Auditório 0NE01
11983;Sociologia Urbana;8;-;CIESPP;44;L5131TP01;CI-ESPP-1;54;Ter;11:00:00;12:30:00;25/10/2022;Sala de Aulas normal;Auditório 0NE01
11984;Sociologia Urbana;7;-;CIESPP;43;L5131TP01;CI-ESPP-1;54;Ter;11:00:00;12:30:00;18/10/2022;Sala de Aulas normal;Auditório 0NE01
11985;Sociologia Urbana;6;-;CIESPP;42;L5131TP01;CI-ESPP-1;54;Ter;11:00:00;12:30:00;11/10/2022;Sala de Aulas normal;Auditório 0NE01
11986;Sociologia Urbana;5;-;CIESPP;41;L5131TP01;CI-ESPP-1;54;Ter;11:00:00;12:30:00;04/10/2022;Sala de Aulas normal;Auditório 0NE01
11987;Sociologia Urbana;4;-;CIESPP;40;L5131TP01;CI-ESPP-1;54;Ter;11:00:00;12:30:00;27/09/2022;Sala de Aulas normal;Auditório 0NE01
11988;Sociologia Urbana;3;-;CIESPP;39;L5131TP01;CI-ESPP-1;54;Ter;11:00:00;12:30:00;20/09/2022;Sala de Aulas normal;Auditório 0NE01
11989;Sociologia Urbana;2;-;CIESPP;38;L5131TP01;CI-ESPP-1;54;Ter;11:00:00;12:30:00;13/09/2022;Sala de Aulas normal;
11990;Sociologia Urbana;14;-;CIESPP;50;L5131TP01;CI-ESPP-1;54;Ter;09:30:00;11:00:00;06/12/2022;Sala de Aulas normal;Auditório 0NE01
11991;Sociologia Urbana;13;-;CIESPP;49;L5131TP01;CI-ESPP-1;54;Ter;09:30:00;11:00:00;29/11/2022;Sala de Aulas normal;Auditório 0NE01
11992;Sociologia Urbana;12;-;CIESPP;48;L5131TP01;CI-ESPP-1;54;Ter;09:30:00;11:00:00;22/11/2022;Sala de Aulas normal;Auditório 0NE01
11993;Sociologia Urbana;11;-;CIESPP;47;L5131TP01;CI-ESPP-1;54;Ter;09:30:00;11:00:00;15/11/2022;Sala de Aulas normal;Auditório 0NE01
11994;Sociologia Urbana;10;-;CIESPP;46;L5131TP01;CI-ESPP-1;54;Ter;09:30:00;11:00:00;08/11/2022;Sala de Aulas normal;Auditório 0NE01
11995;Sociologia Urbana;8;-;CIESPP;44;L5131TP01;CI-ESPP-1;54;Ter;09:30:00;11:00:00;25/10/2022;Sala de Aulas normal;Auditório 0NE01
11996;Sociologia Urbana;7;-;CIESPP;43;L5131TP01;CI-ESPP-1;54;Ter;09:30:00;11:00:00;18/10/2022;Sala de Aulas normal;Auditório 0NE01
11997;Sociologia Urbana;6;-;CIESPP;42;L5131TP01;CI-ESPP-1;54;Ter;09:30:00;11:00:00;11/10/2022;Sala de Aulas normal;Auditório 0NE01
11998;Sociologia Urbana;5;-;CIESPP;41;L5131TP01;CI-ESPP-1;54;Ter;09:30:00;11:00:00;04/10/2022;Sala de Aulas normal;Auditório 0NE01
11999;Sociologia Urbana;4;-;CIESPP;40;L5131TP01;CI-ESPP-1;54;Ter;09:30:00;11:00:00;27/09/2022;Sala de Aulas normal;Auditório 0NE01
12000;Sociologia Urbana;3;-;CIESPP;39;L5131TP01;CI-ESPP-1;54;Ter;09:30:00;11:00:00;20/09/2022;Sala de Aulas normal;Auditório 0NE01
12001;Sociologia Urbana;2;-;CIESPP;38;L5131TP01;CI-ESPP-1;54;Ter;09:30:00;11:00:00;13/09/2022;Sala de Aulas normal;
12002;Estratégia e Desenvolvimento Empresarial;5;-;MG, MGST;41;M8505TP02;MGA1;45;Ter;09:30:00;11:00:00;04/10/2022;Sala Aulas Mestrado;B2.01
12003;Estratégia e Desenvolvimento Empresarial;4;-;MG, MGST;40;M8505TP02;MGA1;45;Ter;09:30:00;11:00:00;27/09/2022;Sala Aulas Mestrado;B2.01
12004;Estratégia e Desenvolvimento Empresarial;3;-;MG, MGST;39;M8505TP02;MGA1;45;Ter;09:30:00;11:00:00;20/09/2022;Sala Aulas Mestrado;B2.01
12005;Estratégia e Desenvolvimento Empresarial;2;-;MG, MGST;38;M8505TP02;MGA1;45;Ter;09:30:00;11:00:00;13/09/2022;Sala Aulas Mestrado;B2.01
12006;Estratégia e Desenvolvimento Empresarial;7;-;MG, MGST;42;M8505TP02;MGA1;45;Qui;08:00:00;09:30:00;13/10/2022;Sala Aulas Mestrado;B2.01
12007;Estratégia e Desenvolvimento Empresarial;6;-;MG, MGST;41;M8505TP02;MGA1;45;Qui;08:00:00;09:30:00;06/10/2022;Sala Aulas Mestrado;B2.01
12008;Estratégia e Desenvolvimento Empresarial;5;-;MG, MGST;40;M8505TP02;MGA1;45;Qui;08:00:00;09:30:00;29/09/2022;Sala Aulas Mestrado;B2.01
12009;Estratégia e Desenvolvimento Empresarial;4;-;MG, MGST;39;M8505TP02;MGA1;45;Qui;08:00:00;09:30:00;22/09/2022;Sala Aulas Mestrado;B2.01
12010;Estratégia e Desenvolvimento Empresarial;3;-;MG, MGST;38;M8505TP02;MGA1;45;Qui;08:00:00;09:30:00;15/09/2022;Sala Aulas Mestrado;B2.01
12011;Estratégia e Desenvolvimento Empresarial;7;-;MG, MGST;42;M8505TP02;MGA1;45;Qui;09:30:00;11:00:00;13/10/2022;Sala Aulas Mestrado;B2.01
12012;Estratégia e Desenvolvimento Empresarial;6;-;MG, MGST;41;M8505TP02;MGA1;45;Qui;09:30:00;11:00:00;06/10/2022;Sala Aulas Mestrado;B2.01
12013;Estratégia e Desenvolvimento Empresarial;5;-;MG, MGST;40;M8505TP02;MGA1;45;Qui;09:30:00;11:00:00;29/09/2022;Sala Aulas Mestrado;B2.01
12014;Estratégia e Desenvolvimento Empresarial;4;-;MG, MGST;39;M8505TP02;MGA1;45;Qui;09:30:00;11:00:00;22/09/2022;Sala Aulas Mestrado;B2.01
12015;Estratégia e Desenvolvimento Empresarial;3;-;MG, MGST;38;M8505TP02;MGA1;45;Qui;09:30:00;11:00:00;15/09/2022;Sala Aulas Mestrado;B2.01
12016;Estratégia e Desenvolvimento Empresarial;6;-;MG, MGST;42;M8505TP02;MGA1;45;Ter;09:30:00;11:00:00;11/10/2022;Sala Aulas Mestrado;B2.01
12017;Estratégia e Desenvolvimento Empresarial;5;-;MG, MGST;41;M8505TP02;MGA1;45;Ter;08:00:00;09:30:00;04/10/2022;Sala Aulas Mestrado;B2.01
12018;Estratégia e Desenvolvimento Empresarial;4;-;MG, MGST;40;M8505TP02;MGA1;45;Ter;08:00:00;09:30:00;27/09/2022;Sala Aulas Mestrado;B2.01
12019;Estratégia e Desenvolvimento Empresarial;3;-;MG, MGST;39;M8505TP02;MGA1;45;Ter;08:00:00;09:30:00;20/09/2022;Sala Aulas Mestrado;B2.01
12020;Estratégia e Desenvolvimento Empresarial;2;-;MG, MGST;38;M8505TP02;MGA1;45;Ter;08:00:00;09:30:00;13/09/2022;Sala Aulas Mestrado;B2.01
12021;Estratégia e Desenvolvimento Empresarial;6;-;MG, MGST;42;M8505TP02;MGA1;45;Ter;08:00:00;09:30:00;11/10/2022;Sala Aulas Mestrado;B2.01
12022;Arquitetura de Redes;4;-;LETI, LEI, LEI-PL, LIGE, LIGE-PL;39;03708TP01;ET-C6, ET-C5, ET-C4;23;Qui;16:00:00;17:30:00;22/09/2022;Sala de Aulas normal;1E10
12023;Arquitetura de Redes;3;-;LETI, LEI, LEI-PL, LIGE, LIGE-PL;38;03708TP01;ET-C6, ET-C5, ET-C4;23;Qui;16:00:00;17:30:00;15/09/2022;Sala de Aulas normal;1E10
12024;Arquitetura de Redes;14;-;LETI, LEI, LEI-PL, LIGE, LIGE-PL;50;03708TP01;ET-C6, ET-C5, ET-C4;23;Qua;16:00:00;17:30:00;07/12/2022;Sala de Aulas normal;
12025;Arquitetura de Redes;13;-;LETI, LEI, LEI-PL, LIGE, LIGE-PL;49;03708TP01;ET-C6, ET-C5, ET-C4;23;Qua;16:00:00;17:30:00;30/11/2022;Sala de Aulas normal;1E06
12026;Arquitetura de Redes;12;-;LETI, LEI, LEI-PL, LIGE, LIGE-PL;48;03708TP01;ET-C6, ET-C5, ET-C4;23;Qua;16:00:00;17:30:00;23/11/2022;Sala de Aulas normal;1E06
12027;Arquitetura de Redes;11;-;LETI, LEI, LEI-PL, LIGE, LIGE-PL;47;03708TP01;ET-C6, ET-C5, ET-C4;23;Qua;16:00:00;17:30:00;16/11/2022;Sala de Aulas normal;1E06
12028;Arquitetura de Redes;10;-;LETI, LEI, LEI-PL, LIGE, LIGE-PL;46;03708TP01;ET-C6, ET-C5, ET-C4;23;Qua;16:00:00;17:30:00;09/11/2022;Sala de Aulas normal;1E06
12029;Arquitetura de Redes;9;-;LETI, LEI, LEI-PL, LIGE, LIGE-PL;45;03708TP01;ET-C6, ET-C5, ET-C4;23;Qua;16:00:00;17:30:00;02/11/2022;Sala de Aulas normal;
12030;Arquitetura de Redes;8;-;LETI, LEI, LEI-PL, LIGE, LIGE-PL;44;03708TP01;ET-C6, ET-C5, ET-C4;23;Qua;16:00:00;17:30:00;26/10/2022;Sala de Aulas normal;1E06
12031;Arquitetura de Redes;7;-;LETI, LEI, LEI-PL, LIGE, LIGE-PL;43;03708TP01;ET-C6, ET-C5, ET-C4;23;Qua;16:00:00;17:30:00;19/10/2022;Sala de Aulas normal;1E06
12032;Arquitetura de Redes;6;-;LETI, LEI, LEI-PL, LIGE, LIGE-PL;42;03708TP01;ET-C6, ET-C5, ET-C4;23;Qua;16:00:00;17:30:00;12/10/2022;Sala de Aulas normal;1E06
12033;Arquitetura de Redes;4;-;LETI, LEI, LEI-PL, LIGE, LIGE-PL;40;03708TP01;ET-C6, ET-C5, ET-C4;23;Qua;16:00:00;17:30:00;28/09/2022;Sala de Aulas normal;1E06
12034;Arquitetura de Redes;3;-;LETI, LEI, LEI-PL, LIGE, LIGE-PL;39;03708TP01;ET-C6, ET-C5, ET-C4;23;Qua;16:00:00;17:30:00;21/09/2022;Sala de Aulas normal;1E06
12035;Arquitetura de Redes;2;-;LETI, LEI, LEI-PL, LIGE, LIGE-PL;38;03708TP01;ET-C6, ET-C5, ET-C4;23;Qua;16:00:00;17:30:00;14/09/2022;Sala de Aulas normal;1E06
12036;Pensamento Crítico;16;-;CT, LCD, LCD-PL, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;51;00677TP06;CDA1PL, CT-CDA1-PL, CI-CT-11;21;Sex;20:00:00;22:00:00;16/12/2022;Sala de Aulas normal;C6.01
12037;Pensamento Crítico;15;-;CT, LCD, LCD-PL, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;50;00677TP06;CDA1PL, CT-CDA1-PL, CI-CT-11;21;Sex;20:00:00;22:00:00;09/12/2022;Sala de Aulas normal;C6.01
12038;Pensamento Crítico;14;-;CT, LCD, LCD-PL, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;49;00677TP06;CDA1PL, CT-CDA1-PL, CI-CT-11;21;Sex;20:00:00;22:00:00;02/12/2022;Sala de Aulas normal;C6.01
12039;Pensamento Crítico;13;-;CT, LCD, LCD-PL, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;48;00677TP06;CDA1PL, CT-CDA1-PL, CI-CT-11;21;Sex;20:00:00;22:00:00;25/11/2022;Sala de Aulas normal;C6.01
12040;Pensamento Crítico;12;-;CT, LCD, LCD-PL, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;47;00677TP06;CDA1PL, CT-CDA1-PL, CI-CT-11;21;Sex;20:00:00;22:00:00;18/11/2022;Sala de Aulas normal;C6.01
12041;Pensamento Crítico;11;-;CT, LCD, LCD-PL, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;46;00677TP06;CDA1PL, CT-CDA1-PL, CI-CT-11;21;Sex;20:00:00;22:00:00;11/11/2022;Sala de Aulas normal;C6.01
12042;Avaliação Psicológica da Criança e do Adulto;12;-;MPCPCJR;48;02817TP02;MPCPCJRA1;43;Seg;13:30:00;15:30:00;21/11/2022;Sala Aulas Mestrado;AA3.23
12043;Avaliação Psicológica da Criança e do Adulto;11;-;MPCPCJR;47;02817TP02;MPCPCJRA1;43;Seg;13:30:00;15:30:00;14/11/2022;Sala Aulas Mestrado;
12044;Avaliação Psicológica da Criança e do Adulto;10;-;MPCPCJR;46;02817TP02;MPCPCJRA1;43;Seg;13:30:00;15:30:00;07/11/2022;Sala Aulas Mestrado;AA3.23
12045;Avaliação Psicológica da Criança e do Adulto;9;-;MPCPCJR;45;02817TP02;MPCPCJRA1;43;Seg;13:30:00;15:30:00;31/10/2022;Sala Aulas Mestrado;AA3.23
12046;Avaliação Psicológica da Criança e do Adulto;8;-;MPCPCJR;44;02817TP02;MPCPCJRA1;43;Seg;13:30:00;15:30:00;24/10/2022;Sala Aulas Mestrado;AA3.23
12047;Avaliação Psicológica da Criança e do Adulto;7;-;MPCPCJR;43;02817TP02;MPCPCJRA1;43;Seg;13:30:00;15:30:00;17/10/2022;Sala Aulas Mestrado;AA3.23
12048;Avaliação Psicológica da Criança e do Adulto;6;-;MPCPCJR;42;02817TP02;MPCPCJRA1;43;Seg;13:30:00;15:30:00;10/10/2022;Sala Aulas Mestrado;AA3.23
12049;Avaliação Psicológica da Criança e do Adulto;5;-;MPCPCJR;41;02817TP02;MPCPCJRA1;43;Seg;13:30:00;15:30:00;03/10/2022;Sala Aulas Mestrado;AA3.23
12050;Avaliação Psicológica da Criança e do Adulto;4;-;MPCPCJR;40;02817TP02;MPCPCJRA1;43;Seg;13:30:00;15:30:00;26/09/2022;Sala Aulas Mestrado;AA3.23
12051;Avaliação Psicológica da Criança e do Adulto;6;-;MPCPCJR;42;02817TP02;MPCPCJRA1;43;Seg;15:30:00;17:30:00;10/10/2022;Sala Aulas Mestrado;AA3.23
12052;Avaliação Psicológica da Criança e do Adulto;5;-;MPCPCJR;41;02817TP02;MPCPCJRA1;43;Seg;15:30:00;17:30:00;03/10/2022;Sala Aulas Mestrado;AA3.23
12053;Avaliação Psicológica da Criança e do Adulto;4;-;MPCPCJR;40;02817TP02;MPCPCJRA1;43;Seg;15:30:00;17:30:00;26/09/2022;Sala Aulas Mestrado;
12054;Contabilidade de Gestão II;14;-;LFC, LG;50;L0644T01;GB3, GB2, GB1;124;Ter;11:00:00;12:30:00;06/12/2022;Anfiteatro aulas;Auditório B1.04
12055;Contabilidade de Gestão II;13;-;LFC, LG;49;L0644T01;GB3, GB2, GB1;124;Ter;11:00:00;12:30:00;29/11/2022;Anfiteatro aulas;Auditório B1.04
12056;Contabilidade de Gestão II;12;-;LFC, LG;48;L0644T01;GB3, GB2, GB1;124;Ter;11:00:00;12:30:00;22/11/2022;Anfiteatro aulas;Auditório 2
12057;Contabilidade de Gestão II;11;-;LFC, LG;47;L0644T01;GB3, GB2, GB1;124;Ter;11:00:00;12:30:00;15/11/2022;Anfiteatro aulas;Auditório 2
12058;Contabilidade de Gestão II;10;-;LFC, LG;46;L0644T01;GB3, GB2, GB1;124;Ter;11:00:00;12:30:00;08/11/2022;Anfiteatro aulas;Auditório 2
12059;Contabilidade de Gestão II;8;-;LFC, LG;44;L0644T01;GB3, GB2, GB1;124;Ter;11:00:00;12:30:00;25/10/2022;Anfiteatro aulas;Auditório 2
12060;Contabilidade de Gestão II;7;-;LFC, LG;43;L0644T01;GB3, GB2, GB1;124;Ter;11:00:00;12:30:00;18/10/2022;Anfiteatro aulas;Auditório 2
12061;Contabilidade de Gestão II;6;-;LFC, LG;42;L0644T01;GB3, GB2, GB1;124;Ter;11:00:00;12:30:00;11/10/2022;Anfiteatro aulas;Auditório 2
12062;Contabilidade de Gestão II;5;-;LFC, LG;41;L0644T01;GB3, GB2, GB1;124;Ter;11:00:00;12:30:00;04/10/2022;Anfiteatro aulas;Auditório 2
12063;Contabilidade de Gestão II;4;-;LFC, LG;40;L0644T01;GB3, GB2, GB1;124;Ter;11:00:00;12:30:00;27/09/2022;Anfiteatro aulas;Auditório 2
12064;Contabilidade de Gestão II;3;-;LFC, LG;39;L0644T01;GB3, GB2, GB1;124;Ter;11:00:00;12:30:00;20/09/2022;Anfiteatro aulas;Auditório 2
12065;Contabilidade de Gestão II;2;-;LFC, LG;38;L0644T01;GB3, GB2, GB1;124;Ter;11:00:00;12:30:00;13/09/2022;Anfiteatro aulas;Auditório B1.04
12066;Contabilidade de Gestão II;13;-;LFC, LG;49;L0644T02;GiB2, GiB1;62;Seg;11:00:00;12:30:00;28/11/2022;Anfiteatro aulas;C6.10
12067;Contabilidade de Gestão II;12;-;LFC, LG;48;L0644T02;GiB2, GiB1;62;Seg;11:00:00;12:30:00;21/11/2022;Anfiteatro aulas;C6.10
12068;Contabilidade de Gestão II;11;-;LFC, LG;47;L0644T02;GiB2, GiB1;62;Seg;11:00:00;12:30:00;14/11/2022;Anfiteatro aulas;C6.10
12069;Contabilidade de Gestão II;10;-;LFC, LG;46;L0644T02;GiB2, GiB1;62;Seg;11:00:00;12:30:00;07/11/2022;Anfiteatro aulas;C6.10
12070;Contabilidade de Gestão II;9;-;LFC, LG;45;L0644T02;GiB2, GiB1;62;Seg;11:00:00;12:30:00;31/10/2022;Anfiteatro aulas;C6.10
12071;Contabilidade de Gestão II;8;-;LFC, LG;44;L0644T02;GiB2, GiB1;62;Seg;11:00:00;12:30:00;24/10/2022;Anfiteatro aulas;C6.10
12072;Contabilidade de Gestão II;7;-;LFC, LG;43;L0644T02;GiB2, GiB1;62;Seg;11:00:00;12:30:00;17/10/2022;Anfiteatro aulas;C6.10
12073;Contabilidade de Gestão II;6;-;LFC, LG;42;L0644T02;GiB2, GiB1;62;Seg;11:00:00;12:30:00;10/10/2022;Anfiteatro aulas;C6.10
12074;Contabilidade de Gestão II;5;-;LFC, LG;41;L0644T02;GiB2, GiB1;62;Seg;11:00:00;12:30:00;03/10/2022;Anfiteatro aulas;C6.10
12075;Contabilidade de Gestão II;4;-;LFC, LG;40;L0644T02;GiB2, GiB1;62;Seg;11:00:00;12:30:00;26/09/2022;Anfiteatro aulas;C6.10
12076;Contabilidade de Gestão II;3;-;LFC, LG;39;L0644T02;GiB2, GiB1;62;Seg;11:00:00;12:30:00;19/09/2022;Anfiteatro aulas;C6.10
12077;Contabilidade de Gestão II;2;-;LFC, LG;38;L0644T02;GiB2, GiB1;62;Seg;11:00:00;12:30:00;12/09/2022;Anfiteatro aulas;C6.10
12078;Metodologias em Antropologia: Pesquisa em Património Cultural Imaterial;15;-;APDCM;51;02338S01;DAPICMA1;0;Ter;18:00:00;20:00:00;13/12/2022;Não necessita de sala;
12079;Metodologias em Antropologia: Pesquisa em Património Cultural Imaterial;14;-;APDCM;50;02338S01;DAPICMA1;0;Ter;18:00:00;20:00:00;06/12/2022;Não necessita de sala;
12080;Metodologias em Antropologia: Pesquisa em Património Cultural Imaterial;13;-;APDCM;49;02338S01;DAPICMA1;0;Ter;18:00:00;20:00:00;29/11/2022;Não necessita de sala;
12081;Metodologias em Antropologia: Pesquisa em Património Cultural Imaterial;12;-;APDCM;48;02338S01;DAPICMA1;0;Ter;18:00:00;20:00:00;22/11/2022;Não necessita de sala;
12082;Metodologias em Antropologia: Pesquisa em Património Cultural Imaterial;11;-;APDCM;47;02338S01;DAPICMA1;0;Ter;18:00:00;20:00:00;15/11/2022;Não necessita de sala;
12083;Metodologias em Antropologia: Pesquisa em Património Cultural Imaterial;10;-;APDCM;46;02338S01;DAPICMA1;0;Ter;18:00:00;20:00:00;08/11/2022;Não necessita de sala;
12084;Metodologias em Antropologia: Pesquisa em Património Cultural Imaterial;8;-;APDCM;44;02338S01;DAPICMA1;0;Ter;18:00:00;20:00:00;25/10/2022;Não necessita de sala;
12085;Metodologias em Antropologia: Pesquisa em Património Cultural Imaterial;7;-;APDCM;43;02338S01;DAPICMA1;0;Ter;18:00:00;20:00:00;18/10/2022;Não necessita de sala;
12086;Metodologias em Antropologia: Pesquisa em Património Cultural Imaterial;6;-;APDCM;42;02338S01;DAPICMA1;0;Ter;18:00:00;20:00:00;11/10/2022;Não necessita de sala;
12087;Metodologias em Antropologia: Pesquisa em Património Cultural Imaterial;5;-;APDCM;41;02338S01;DAPICMA1;0;Ter;18:00:00;20:00:00;04/10/2022;Não necessita de sala;
12088;Metodologias em Antropologia: Pesquisa em Património Cultural Imaterial;4;-;APDCM;40;02338S01;DAPICMA1;0;Ter;18:00:00;20:00:00;27/09/2022;Não necessita de sala;
12089;Metodologias em Antropologia: Pesquisa em Património Cultural Imaterial;3;-;APDCM;39;02338S01;DAPICMA1;0;Ter;18:00:00;20:00:00;20/09/2022;Não necessita de sala;
12090;Microeconomia;15;-;LG, LGIL;51;L5004PL10;GiA2;31;Qua;08:00:00;09:30:00;14/12/2022;Sala de Aulas normal;C5.05
12091;Microeconomia;14;-;LG, LGIL;50;L5004PL10;GiA2;31;Qua;08:00:00;09:30:00;07/12/2022;Sala de Aulas normal;C5.05
12092;Microeconomia;13;-;LG, LGIL;49;L5004PL10;GiA2;31;Qua;08:00:00;09:30:00;30/11/2022;Sala de Aulas normal;C5.05
12093;Microeconomia;12;-;LG, LGIL;48;L5004PL10;GiA2;31;Qua;08:00:00;09:30:00;23/11/2022;Sala de Aulas normal;C5.05
12094;Microeconomia;11;-;LG, LGIL;47;L5004PL10;GiA2;31;Qua;08:00:00;09:30:00;16/11/2022;Sala de Aulas normal;C5.05
12095;Microeconomia;10;-;LG, LGIL;46;L5004PL10;GiA2;31;Qua;08:00:00;09:30:00;09/11/2022;Sala de Aulas normal;C5.05
12096;Microeconomia;9;-;LG, LGIL;45;L5004PL10;GiA2;31;Qua;08:00:00;09:30:00;02/11/2022;Sala de Aulas normal;C5.05
12097;Microeconomia;8;-;LG, LGIL;44;L5004PL10;GiA2;31;Qua;08:00:00;09:30:00;26/10/2022;Sala de Aulas normal;C5.05
12098;Microeconomia;7;-;LG, LGIL;43;L5004PL10;GiA2;31;Qua;08:00:00;09:30:00;19/10/2022;Sala de Aulas normal;C5.05
12099;Microeconomia;6;-;LG, LGIL;42;L5004PL10;GiA2;31;Qua;08:00:00;09:30:00;12/10/2022;Sala de Aulas normal;C5.05
12100;Microeconomia;4;-;LG, LGIL;40;L5004PL10;GiA2;31;Qua;08:00:00;09:30:00;28/09/2022;Sala de Aulas normal;C5.05
12101;Microeconomia;3;-;LG, LGIL;39;L5004PL10;GiA2;31;Qua;08:00:00;09:30:00;21/09/2022;Sala de Aulas normal;C5.05
12102;Microeconomia;15;-;LG, LGIL;50;L5004PL10;GiA2;31;Sex;08:00:00;09:30:00;09/12/2022;Sala/anfiteatro aulas;AA3.24
12103;Microeconomia;14;-;LG, LGIL;49;L5004PL10;GiA2;31;Sex;08:00:00;09:30:00;02/12/2022;Sala/anfiteatro aulas;AA3.24
12104;Microeconomia;13;-;LG, LGIL;48;L5004PL10;GiA2;31;Sex;08:00:00;09:30:00;25/11/2022;Sala de Aulas normal;AA3.26
12105;Microeconomia;12;-;LG, LGIL;47;L5004PL10;GiA2;31;Sex;08:00:00;09:30:00;18/11/2022;Sala de Aulas normal;AA3.26
12106;Microeconomia;11;-;LG, LGIL;46;L5004PL10;GiA2;31;Sex;08:00:00;09:30:00;11/11/2022;Sala de Aulas normal;AA3.26
12107;Microeconomia;10;-;LG, LGIL;45;L5004PL10;GiA2;31;Sex;08:00:00;09:30:00;04/11/2022;Sala de Aulas normal;AA3.26
12108;Microeconomia;9;-;LG, LGIL;44;L5004PL10;GiA2;31;Sex;08:00:00;09:30:00;28/10/2022;Sala de Aulas normal;AA3.26
12109;Microeconomia;8;-;LG, LGIL;43;L5004PL10;GiA2;31;Sex;08:00:00;09:30:00;21/10/2022;Sala de Aulas normal;AA3.26
12110;Microeconomia;7;-;LG, LGIL;42;L5004PL10;GiA2;31;Sex;08:00:00;09:30:00;14/10/2022;Sala de Aulas normal;AA3.26
12111;Microeconomia;6;-;LG, LGIL;41;L5004PL10;GiA2;31;Sex;08:00:00;09:30:00;07/10/2022;Sala de Aulas normal;AA3.26
12112;Microeconomia;5;-;LG, LGIL;40;L5004PL10;GiA2;31;Sex;08:00:00;09:30:00;30/09/2022;Sala de Aulas normal;AA3.26
12113;Microeconomia;4;-;LG, LGIL;39;L5004PL10;GiA2;31;Sex;08:00:00;09:30:00;23/09/2022;Sala de Aulas normal;AA3.26
12114;Métodos Avançados de Análise de Dados;15;-;PMGIDS, MPRI, MPSO;51;M8205TP04;MPSO-A2;56;Ter;14:00:00;16:00:00;13/12/2022;Sala Aulas Mestrado;AA3.23
12115;Métodos Avançados de Análise de Dados;13;-;PMGIDS, MPRI, MPSO;49;M8205TP04;MPSO-A2;56;Ter;14:00:00;16:00:00;29/11/2022;Laboratório de Informática;0S02
12116;Métodos Avançados de Análise de Dados;12;-;PMGIDS, MPRI, MPSO;48;M8205TP04;MPSO-A2;56;Ter;14:00:00;16:00:00;22/11/2022;Anfiteatro aulas;AA3.23
12117;Métodos Avançados de Análise de Dados;11;-;PMGIDS, MPRI, MPSO;47;M8205TP04;MPSO-A2;56;Ter;14:00:00;16:00:00;15/11/2022;Anfiteatro aulas;AA3.23
12118;Métodos Avançados de Análise de Dados;8;-;PMGIDS, MPRI, MPSO;44;M8205TP04;MPSO-A2;56;Ter;14:00:00;16:00:00;25/10/2022;Laboratório de Informática;0S02
12119;Métodos Avançados de Análise de Dados;7;-;PMGIDS, MPRI, MPSO;43;M8205TP04;MPSO-A2;56;Ter;14:00:00;16:00:00;18/10/2022;Laboratório de Informática;0S02
12120;Métodos Avançados de Análise de Dados;6;-;PMGIDS, MPRI, MPSO;42;M8205TP04;MPSO-A2;56;Ter;14:00:00;16:00:00;11/10/2022;Anfiteatro aulas;AA3.23
